City,State,Hotel_ID,Hotel_Name,Country
Chennai,Tamil Nadu,2392697,OYO 4593 The Park Royal,India
Chennai,Tamil Nadu,2544302,Nest Inn Ladies Hostel,India
Chennai,Tamil Nadu,2372096,Ivory Grande,India
Chennai,Tamil Nadu,2229521,Modern House,India
Chennai,Tamil Nadu,264709,Ambassador Pallava,India
Chennai,Tamil Nadu,1120416,Hotel Rathnavel Towers,India
Chennai,Tamil Nadu,1519793,OYO 1602 Galaxy Manor,India
Chennai,Tamil Nadu,2085127,GG Homes,India
Chennai,Tamil Nadu,1949383,FabHotel Metro Manor Central Station,India
Jaipur,Rajasthan,356438,Anuraag Villa,India
Jaipur,Rajasthan,1303430,Umaid Haveli Hotel & Resorts,India
Jaipur,Rajasthan,1549469,Hotel Krishna,India
Jaipur,Rajasthan,349157,Hotel Kalyan,India
Jaipur,Rajasthan,2339566,OYO 9304 Hotel Swastika,India
Jaipur,Rajasthan,436153,Hotel Vimal Heritage,India
Jaipur,Rajasthan,2374073,Pathik Niwas,India
Jaipur,Rajasthan,2411170,United Bunks,India
Jaipur,Rajasthan,2205933,Agwan Villa,India
Jaipur,Rajasthan,2066792,Hotel Abhinandan Inn,India
Jaipur,Rajasthan,2591729,Boby Mansion,India
Jaipur,Rajasthan,2005276,WelcomHeritage Sirsi Haveli,India
Jaipur,Rajasthan,2796169,612,India
Jaipur,Rajasthan,2341203,Hotel Siddhi,India
Jaipur,Rajasthan,882922,Jasvilas,India
Bangalore,Karnataka,2818623,OYO 724 Hotel The Bliss,India
Bangalore,Karnataka,311604,Villa Camelot,India
Bangalore,Karnataka,2537549,Charu Comforts,India
Bangalore,Karnataka,2654461,Shared villa for three by GuestHouser,India
Bangalore,Karnataka,2008158,Roxel Inn GR Residency,India
Bangalore,Karnataka,823733,SNT Comforts,India
Bangalore,Karnataka,2649058,Provident Well Worth,India
Bangalore,Karnataka,2322902,Bridgebell pg dormitory for ladies,India
Bangalore,Karnataka,2594747,Female Only Homestay in Bengaluru,India
Bangalore,Karnataka,2136932,Utse Suites,India
Bangalore,Karnataka,308995,Keys Select Hotel Whitefield,India
Bangalore,Karnataka,1706080,Benaka Suites,India
Bangalore,Karnataka,2298674,Bayswater,India
Bangalore,Karnataka,3044666,Dhanunjayas Luxury Hotel,India
Bangalore,Karnataka,2680799,FabHotel Wisteria HBR Layout,India
Calangute,Goa,793536,Falcon Resorts,India
Calangute,Goa,1779205,New Image Inn,India
Calangute,Goa,2137178,Calangute Goa Studio,India
Calangute,Goa,1947728,C Queen Beach Resort,India
Calangute,Goa,1784757,Nelmar Nest,India
Calangute,Goa,2279445,Dona Julia,India
Calangute,Goa,908025,Sea Breeze Village,India
Calangute,Goa,1373465,Lambana Resort,India
Calangute,Goa,2747134,baban house,India
Calangute,Goa,3147261,Palmarinha Holiday Home,India
Calangute,Goa,3131874,Millennium Pride,India
Calangute,Goa,3100138,Rakhshit guest house,India
Calangute,Goa,1527536,Prachi Holiday Homes,India
Calangute,Goa,1915799,Benjuls Boutique Stay,India
Calangute,Goa,2125956,White Noise Hostel,India
Gurgaon,Haryana,2398400,Golden Inn,India
Gurgaon,Haryana,577921,The Atara,India
Gurgaon,Haryana,825464,Clarens Hotel,India
Gurgaon,Haryana,879684,"OYO Rooms, Cyber Park",India
Gurgaon,Haryana,2417226,Hotel Windsor Castle,India
Gurgaon,Haryana,1662972,OYO 2384 Hotel Epic Inn,India
Gurgaon,Haryana,785297,BogainVilla,India
Gurgaon,Haryana,1118489,OYO 429 Hotel Shubhdeep Ashiyana,India
Gurgaon,Haryana,1829221,OYO Flagship 477 HUDA City Centre,India
Gurgaon,Haryana,1093680,Pacific Inn - Huda City Center,India
Gurgaon,Haryana,1424446,OYO 442 Hotel Delhi Marine Club Gurgaon,India
Gurgaon,Haryana,1815571,FabHotel Raj Darbar Iffco,India
Gurgaon,Haryana,1869850,Acco 53 Boutique Homotel,India
Gurgaon,Haryana,1091603,Airport Motel / Aapno Ghar Resort,India
Gurgaon,Haryana,2184835,Birdhouse,India
New Delhi,Delhi NCR,288125,Ajanta Hotel,India
New Delhi,Delhi NCR,1999527,OYO 5915 Hotel Swagath,India
New Delhi,Delhi NCR,2049297,OYO Flagship 545 Rohini Pitampura,India
New Delhi,Delhi NCR,467448,The Crest Inn,India
New Delhi,Delhi NCR,2632638,OYO 9042 Hotel Jai Balaji,India
New Delhi,Delhi NCR,177593,Hotel Aura,India
New Delhi,Delhi NCR,826802,Voyaage,India
New Delhi,Delhi NCR,2276996,Elegant Stay in Safdarjung,India
New Delhi,Delhi NCR,2494797,Zaza Stay,India
New Delhi,Delhi NCR,2320610,Hotel Kochar Plaza,India
New Delhi,Delhi NCR,2654566,"Apartment in New Delhi , by GuestHouser",India
New Delhi,Delhi NCR,3045556,The Brawny,India
New Delhi,Delhi NCR,329542,Hotel Sunstar Grand,India
New Delhi,Delhi NCR,239754,Hotel Southern,India
New Delhi,Delhi NCR,1949270,Hotel Metro Plaza,India
Kolkata,West Bengal,263490,Fortune Park Panchwati,India
Kolkata,West Bengal,2203986,Second Home,India
Kolkata,West Bengal,2822981,Zm Khan House,India
Kolkata,West Bengal,499259,Hotel O2 VIP,India
Kolkata,West Bengal,2136980,Nalanda Tulip,India
Kolkata,West Bengal,1708510,All - Fresco Hotel (Unit of R.K. Services),India
Kolkata,West Bengal,1845496,Hotel Rushabh Home,India
Kolkata,West Bengal,503188,Sidd's Hospitality,India
Kolkata,West Bengal,2255431,OYO 8318 near Railway Station,India
Kolkata,West Bengal,1520697,OYO 1694 near Nicco Park,India
Kolkata,West Bengal,889499,Georgian Inn,India
Kolkata,West Bengal,772961,The Hotel Avisha,India
Kolkata,West Bengal,1520726,OYO 2001 Dum Dum,India
Kolkata,West Bengal,1244236,The Broad Street Broadway,India
Kolkata,West Bengal,392029,Roland Hotel,India
Cochin,Kerala,441159,Riviera Suites,India
Cochin,Kerala,1428324,Vasco Da Gama Inn,India
Cochin,Kerala,1999732,OYO 5643 Hotel Malabar Plaza,India
Cochin,Kerala,286449,Abad Metro,India
Cochin,Kerala,300991,Heritage Methanam,India
Cochin,Kerala,2603203,Anchorage Apartments,India
Cochin,Kerala,2374411,Masi Residency,India
Cochin,Kerala,783821,Abaam Cochin,India
Cochin,Kerala,1952717,Cochin City Residency,India
Cochin,Kerala,733388,Treebo Select Cochin Legacy,India
Cochin,Kerala,2465658,La Maison Des Amis,India
Cochin,Kerala,2320013,Paulson Park Hotel,India
Cochin,Kerala,1123496,Hotel White Rose,India
Cochin,Kerala,2326897,Green Villa Cochin,India
Cochin,Kerala,1315998,Mandoli Residency Cochin,India
Chennai,Tamil Nadu,1519793,OYO 1602 Galaxy Manor,India
Chennai,Tamil Nadu,2085127,GG Homes,India
Chennai,Tamil Nadu,1949383,FabHotel Metro Manor Central Station,India
Chennai,Tamil Nadu,2847669,Hotel Sornam International,India
Chennai,Tamil Nadu,1298781,FabHotel Joe Grande Thoraipakkam,India
Chennai,Tamil Nadu,2586126,Ecr River View Residency,India
Chennai,Tamil Nadu,279880,Ginger Chennai,India
Chennai,Tamil Nadu,404586,Ginger Chennai - Vadapalani,India
Chennai,Tamil Nadu,1148752,Saaral Residency,India
Chennai,Tamil Nadu,1234809,Green Coconut Resort,India
Chennai,Tamil Nadu,2488328,OYO Flagship 470 near US Consulate,India
Chennai,Tamil Nadu,2087541,Green Galaxy,India
Chennai,Tamil Nadu,2523644,Hotel Raaj Bhaavan TMN,India
Chennai,Tamil Nadu,1759879,Hotel Raaj Bhaavan,India
Chennai,Tamil Nadu,1096718,ibis Chennai Sipcot - An AccorHotels Brand,India
Jaipur,Rajasthan,882922,Jasvilas,India
Jaipur,Rajasthan,328566,Chokhi Dhani Resort,India
Jaipur,Rajasthan,1300074,Shree Ram Guest House,India
Jaipur,Rajasthan,249948,Hotel Ratnawali - A Pure Veg Hotel,India
Jaipur,Rajasthan,1951664,Friend India,India
Jaipur,Rajasthan,3048190,Capital hotel,India
Jaipur,Rajasthan,738731,Radoli House-A Heritage Hotel,India
Jaipur,Rajasthan,2297903,Guardian Hostel,India
Jaipur,Rajasthan,2761793,Jaipur House,India
Jaipur,Rajasthan,1511228,Hotel Narain Niwas Palace,India
Jaipur,Rajasthan,405073,Hotel Royal Sheraton,India
Jaipur,Rajasthan,2011291,Palm 34,India
Jaipur,Rajasthan,1912340,Belmont Jaipur,India
Jaipur,Rajasthan,2881206,Howstel,India
Jaipur,Rajasthan,1362343,SUJAN Rajmahal Palace,India
Calangute,Goa,2125956,White Noise Hostel,India
Calangute,Goa,2633797,Charminar Beach Holidays,India
Calangute,Goa,2093328,Showstopper Boutique Apartments,India
Calangute,Goa,1944347,Bella Guest House,India
Calangute,Goa,2791056,Jolvera Guest House,India
Calangute,Goa,2006609,Calangute Cosy 1 bhk Apartment,India
Calangute,Goa,2420851,Rustic Village - By Rivasa,India
Calangute,Goa,1415449,Mogal Beach Resort,India
Calangute,Goa,2700153,Calangute Krishna Beach House,India
Calangute,Goa,1865310,Rahul Service Apartment,India
Calangute,Goa,2633119,Canopus Vista,India
Calangute,Goa,1265143,Francisco Sunshine,India
Calangute,Goa,1459906,Thomsan House,India
Calangute,Goa,2800169,Waves Apartment By Richie,India
Bangalore,Karnataka,426207,Brunton Heights Executive Suites,India
Bangalore,Karnataka,2655517,"Apartment stay with a shared pool, by GuestHouser",India
Bangalore,Karnataka,1116332,ibis Bengaluru City Centre - An AccorHotels Brand,India
Bangalore,Karnataka,2680804,Mak Residency,India
Bangalore,Karnataka,293459,Octave Hotel & Spa - Sarjapur Road,India
Bangalore,Karnataka,1291339,Clover Suites,India
Bangalore,Karnataka,2608730,OYO 4848 3 Square Inn,India
Bangalore,Karnataka,2799955,Hotel Grand Suites,India
Bangalore,Karnataka,2632682,OYO 9026 near Mysore Road,India
Bangalore,Karnataka,1393992,Vinaya Royal Inn,India
Bangalore,Karnataka,1474314,The Tavern,India
Bangalore,Karnataka,374013,Treebo Cynosure Suites,India
Bangalore,Karnataka,460709,Halcyon Condominiums,India
Bangalore,Karnataka,1642134,Tulip Inn Bangalore,India
Bangalore,Karnataka,3110672,StayHome Accommodation,India
Gurgaon,Haryana,308303,Country Inn & Suites By Carlson Sec-12,India
Gurgaon,Haryana,2221645,Lime Tree Hospitality,India
Gurgaon,Haryana,2028858,FabHotel Daffodil Sector 45,India
Gurgaon,Haryana,434860,Golden Tulip Gurgaon,India
Gurgaon,Haryana,1381395,Retreat Inn Suites,India
Gurgaon,Haryana,2224506,Première Stays,India
Gurgaon,Haryana,2173768,Maxfort Huda City Centre,India
Gurgaon,Haryana,2037475,Alarians Residency,India
Gurgaon,Haryana,1306415,OYO 326 Hotel Shubhdeep Aashiyana,India
Gurgaon,Haryana,1398485,Indiyaah Inn,India
Gurgaon,Haryana,261813,"The Acura, BMK",India
Gurgaon,Haryana,322121,Woodbridge By Crossroads Hotels,India
Gurgaon,Haryana,1986350,FabHotel The Residency DLF Galleria,India
Gurgaon,Haryana,399319,Leisure Inn West Gurgaon,India
Gurgaon,Haryana,1040011,Royal House,India
Kolkata,West Bengal,1244236,The Broad Street Broadway,India
Kolkata,West Bengal,392029,Roland Hotel,India
Kolkata,West Bengal,2121458,OYO 4621 Hotel Camac Plaza,India
Kolkata,West Bengal,705223,Simi International (The Executive) - FD-339,India
Kolkata,West Bengal,2037438,Eleanora Guest House,India
Kolkata,West Bengal,1635944,Sher-E-Punjab,India
Kolkata,West Bengal,375679,Hotel Heaven,India
Kolkata,West Bengal,1370184,OYO 460 Hotel Ivory Residency,India
Kolkata,West Bengal,1520648,Crest inn,India
Kolkata,West Bengal,1520656,OYO 1220 Casa Broadway,India
Kolkata,West Bengal,1830045,Regenta Inn Larica,India
Kolkata,West Bengal,331667,Monorama Guest House,India
Kolkata,West Bengal,2211734,The Lovely Room,India
Kolkata,West Bengal,844434,Kim Lawn Guest House,India
Kolkata,West Bengal,2027296,Welcome Regency Hotel,India
Cochin,Kerala,577962,Hotel Arches,India
Cochin,Kerala,2374215,Omar Residency,India
Cochin,Kerala,2093633,The Galaxy Suites,India
Cochin,Kerala,1382051,Wright Inn Homestay,India
Cochin,Kerala,1225426,North Centre,India
Cochin,Kerala,1612770,Paradise Inn,India
Cochin,Kerala,2051087,Pleasant Inn,India
Cochin,Kerala,2278687,The Dunes Continental,India
Cochin,Kerala,699909,Phils' Residency & Banquets,India
Cochin,Kerala,317280,BTH Sarovaram,India
Cochin,Kerala,2467910,Infopark Homestay,India
Cochin,Kerala,1549444,Sowparnika Hermitage,India
Cochin,Kerala,1684484,Hebron Inn,India
Cochin,Kerala,1324789,Imperial Regency,India
Cochin,Kerala,2374314,Nestor's Inn,India
New Delhi,Delhi NCR,3044556,Hotel Aamara (Selah),India
New Delhi,Delhi NCR,2960243,Avanti Tenantry,India
New Delhi,Delhi NCR,330512,Hotel Diplomat New Delhi,India
New Delhi,Delhi NCR,2074404,The Muse Sarovar Portico Kapashera,India
New Delhi,Delhi NCR,2686712,Seven days,India
New Delhi,Delhi NCR,2530185,Hotel Park View,India
New Delhi,Delhi NCR,1903669,OYO Flagship 573 Paharganj NDLS,India
New Delhi,Delhi NCR,378401,Hotel Saket 27,India
New Delhi,Delhi NCR,2717601,"We At Home Apartment, Malviya Nagar :)",India
New Delhi,Delhi NCR,2289963,Hotel Southview,India
New Delhi,Delhi NCR,2654162,"2-bedded BnB, by GuestHouser",India
New Delhi,Delhi NCR,2909684,Hotel Tej Palace,India
New Delhi,Delhi NCR,3057550,Hotel Gauranga,India
New Delhi,Delhi NCR,2655831,"5-BR apartment for 15, by GuestHouser",India
New Delhi,Delhi NCR,3041404,Centrally located 3BHK,India
Chennai,Tamil Nadu,1519764,OYO 968 Hotel Poigai,India
Chennai,Tamil Nadu,2328177,Almas Inn Hotels & Resorts,India
Chennai,Tamil Nadu,2328172,Yogiji's Kudil,India
Chennai,Tamil Nadu,1098446,Roshini Serviced Apartments,India
Chennai,Tamil Nadu,2185323,Santhi Bhavan,India
Chennai,Tamil Nadu,1656135,Treebo Fourth Avenue,India
Chennai,Tamil Nadu,1538101,Green Tree Apartment South Boag Road,India
Chennai,Tamil Nadu,1306813,Kings Cross Residency,India
Chennai,Tamil Nadu,1537530,ARS Nest Serviced Apartments,India
Chennai,Tamil Nadu,1771574,Treebo Abeliya,India
Chennai,Tamil Nadu,2892735,OYO 10121 Hotel Twilight Bay,India
Chennai,Tamil Nadu,1519738,OYO Flagship 321 T Nagar,India
Chennai,Tamil Nadu,2396570,OYO 675 Vadapalani,India
Chennai,Tamil Nadu,2414918,Gmt Grand Park,India
Chennai,Tamil Nadu,2049303,OYO Flagship 342 Anna Nagar- MMM Hospital,India
Jaipur,Rajasthan,1063408,Shiv Vilas Resort,India
Jaipur,Rajasthan,1365819,RnB Dodas Palace,India
Jaipur,Rajasthan,296318,Devraj Niwas,India
Jaipur,Rajasthan,2335189,OYO 2262 Hotel Heritage Inn,India
Jaipur,Rajasthan,2091078,Nahargarh Palace Hotel,India
Jaipur,Rajasthan,835805,Magpie Villa,India
Jaipur,Rajasthan,1926286,Hotel Aroma Classic,India
Jaipur,Rajasthan,299743,Vesta International,India
Jaipur,Rajasthan,2556905,Urbanite,India
Jaipur,Rajasthan,1988705,FabHotel Dior Pink City,India
Jaipur,Rajasthan,293751,Jai Niwas,India
Jaipur,Rajasthan,1469309,Nahar Singh Haveli,India
Jaipur,Rajasthan,1520482,OYO 1004 Hotel Fly View,India
Jaipur,Rajasthan,2017418,99 Inn,India
Jaipur,Rajasthan,1663141,OYO 2048 near C Scheme,India
Kolkata,West Bengal,1044193,Harry Guest House,India
Kolkata,West Bengal,720400,Prayag Aristro Club,India
Kolkata,West Bengal,607427,Waylink Guest House & Banquet,India
Kolkata,West Bengal,449904,"Mishra Residency, AE 778- Sector 1",India
Kolkata,West Bengal,1544573,Guest Accommodation FE 173,India
Kolkata,West Bengal,1411453,Anamitra Guest House,India
Kolkata,West Bengal,1367095,Hotel Nest International,India
Kolkata,West Bengal,1911317,Sonia's B&B,India
Kolkata,West Bengal,874311,Hotel Heritage,India
Kolkata,West Bengal,2281323,The Residency,India
Kolkata,West Bengal,2607632,Kiran Guest House,India
Kolkata,West Bengal,2280997,Tivoli Residence,India
Kolkata,West Bengal,1916010,Motisarai,India
Kolkata,West Bengal,772069,FabHotel Pawan Putra Kakurgachi,India
Kolkata,West Bengal,1693114,Treebo Stay,India
Cochin,Kerala,809726,Rampart Homestay,India
Cochin,Kerala,2297859,Janatha Homestay,India
Cochin,Kerala,398572,Bastian Homestay,India
Cochin,Kerala,2958865,Bliss Hostel,India
Cochin,Kerala,2384416,Valiyathayil Home Stay,India
Cochin,Kerala,2342944,Edwin Homestay,India
Cochin,Kerala,706327,Fort Heritage,India
Cochin,Kerala,2121498,OYO 7077 Reegate Inn,India
Cochin,Kerala,2037458,Robin's Homestay,India
Cochin,Kerala,2569458,The Exotic Stays,India
Bangalore,Karnataka,3110672,StayHome Accommodation,India
Cochin,Kerala,2062717,The Blooms Cochin,India
Cochin,Kerala,459170,Elim Homestay,India
Cochin,Kerala,2255382,OYO 7771 ERN station,India
Cochin,Kerala,1340744,CRIS Home Stay Cochin,India
Cochin,Kerala,788959,St. Antonys Lodge,India
Bangalore,Karnataka,2654364,"1-BR apartment for 3, by GuestHouser",India
Bangalore,Karnataka,2168943,Treebo Grand Premier Suites,India
Bangalore,Karnataka,551400,Hotel Caspia Pro Bengaluru Whitefield,India
Bangalore,Karnataka,2655329,"3-BR apartment in Richmond Town, by GuestHouser",India
Bangalore,Karnataka,2513582,Cozy Room in Modern Apartment,India
Bangalore,Karnataka,1519662,OYO 1435 Hotel Millennium Plaza,India
Bangalore,Karnataka,2804047,OYO 4797 Lulu Hospitality,India
Bangalore,Karnataka,1326870,Elite Inn,India
Bangalore,Karnataka,1056650,Citrus Cunningham Road Bangalore,India
Bangalore,Karnataka,700468,Oakwood Residence Prestige Whitefield Bangalore,India
Bangalore,Karnataka,794420,Golden Tulip Hotel Electronics City,India
Bangalore,Karnataka,265461,"Royal Orchid Central, Bangalore",India
Bangalore,Karnataka,1662940,OYO 2561 near Manipal Hospital,India
Bangalore,Karnataka,2956922,Hotel Grand Arabian,India
New Delhi,Delhi NCR,308324,Jaypee Vasant Continental,India
New Delhi,Delhi NCR,2203857,Shyam Guest House,India
New Delhi,Delhi NCR,337473,woodpecker Short term rent Independent Apartmen,India
New Delhi,Delhi NCR,2611534,South Delhi Homestay,India
New Delhi,Delhi NCR,2593922,OYO 8968 Hotel Le Comfort,India
New Delhi,Delhi NCR,2783432,Sukam Villa,India
New Delhi,Delhi NCR,2514324,The White Lotus - An Ayurveda Wellness Destination,India
New Delhi,Delhi NCR,1106812,Amar Inn,India
New Delhi,Delhi NCR,1999525,OYO 5696 R Continental,India
Gurgaon,Haryana,2018686,Rosewood Apartment Hotel-Gurgaon,India
New Delhi,Delhi NCR,2654448,"Homestay in Hauz Khas, by GuestHouser",India
New Delhi,Delhi NCR,2883048,Hotel Airport vatika,India
New Delhi,Delhi NCR,2654447,"Homestay in New Delhi, by GuestHouser",India
New Delhi,Delhi NCR,2654446,"Homestay for three, by GuestHouser",India
New Delhi,Delhi NCR,2011361,Jkm palace,India
New Delhi,Delhi NCR,2297913,Hotel Unique International,India
Gurgaon,Haryana,605082,The Maple Leaf @ DLF Cyber City,India
Gurgaon,Haryana,483230,OYO 303 The Blooms,India
Gurgaon,Haryana,2178597,Karma Chalets Gurgaon,India
Gurgaon,Haryana,1779297,Hotel Samrat GGN,India
Gurgaon,Haryana,2087704,Enkay Residency JCM-Cyber City,India
Gurgaon,Haryana,329515,Sun Villa Gurgaon,India
Gurgaon,Haryana,279883,Ginger Hotel Manesar,India
Gurgaon,Haryana,700379,When In Gurgaon - Service Apartments,India
Gurgaon,Haryana,274506,​juSTa Gurgaon,India
Gurgaon,Haryana,1424313,Cyber Inn,India
Gurgaon,Haryana,1458013,When In Gurgaon - SUITES,India
Gurgaon,Haryana,1527445,Vijay Villa,India
Gurgaon,Haryana,339724,Hotel City Premier,India
Gurgaon,Haryana,1275990,FabHotel GRD DLF Square,India
Jaipur,Rajasthan,1520482,OYO 1004 Hotel Fly View,India
Jaipur,Rajasthan,2017418,99 Inn,India
Jaipur,Rajasthan,1663141,OYO 2048 near C Scheme,India
Jaipur,Rajasthan,1829279,OYO 3999 Hotel Aroma Classic,India
Jaipur,Rajasthan,576547,Treebo Indiana Pride,India
Jaipur,Rajasthan,2987320,"Pink Elephant, Jaipur",India
Jaipur,Rajasthan,2317349,Jaipur Jantar Hostel,India
Jaipur,Rajasthan,905172,Golden Tulip Jaipur,India
Jaipur,Rajasthan,495687,"Hotel Mansingh, Jaipur",India
Jaipur,Rajasthan,2124344,Sri Durga Vilas & Resorts,India
Jaipur,Rajasthan,259939,Royal Heritage Haveli,India
Jaipur,Rajasthan,424961,"Tree of Life Resort & Spa, Jaipur",India
Jaipur,Rajasthan,2061133,The Livin,India
Jaipur,Rajasthan,302216,Hotel Savoy,India
Jaipur,Rajasthan,2116995,Dera Mandawa,India
Chennai,Tamil Nadu,2049303,OYO Flagship 342 Anna Nagar- MMM Hospital,India
Chennai,Tamil Nadu,2402423,Service Apartment near Chennai Airports,India
Chennai,Tamil Nadu,1032583,Taz Kamar Inn,India
Chennai,Tamil Nadu,2791059,Star Residency,India
Chennai,Tamil Nadu,1700714,Rmc travellers inn,India
Chennai,Tamil Nadu,2037858,Holiday Villa Guesthouse,India
Chennai,Tamil Nadu,627771,Opera Residency,India
Chennai,Tamil Nadu,2083777,Syening Associates Near Siruseri Sipcot IT Park,India
Chennai,Tamil Nadu,276157,Beverly Hotel,India
Chennai,Tamil Nadu,1575772,Pine Tree Boutique Hotel,India
Chennai,Tamil Nadu,2320161,Central Afia Residency,India
Chennai,Tamil Nadu,2136936,NB Palace,India
Chennai,Tamil Nadu,1551669,Green Tree Service Apartment,India
Chennai,Tamil Nadu,2963287,Broad Lands,India
Chennai,Tamil Nadu,1151152,Springhaven,India
Kolkata,West Bengal,2178683,Hotel Airview,India
Kolkata,West Bengal,2039533,Vinayak Guest House,India
Kolkata,West Bengal,497108,Hotel Esteem,India
Kolkata,West Bengal,280997,Southern Plaza,India
Kolkata,West Bengal,2168940,Swaran Stay,India
Kolkata,West Bengal,2030657,Shogun Guest House,India
Kolkata,West Bengal,1491309,Mukherjee's- Green Field,India
Kolkata,West Bengal,2620858,MadhuMilan Guest House,India
Kolkata,West Bengal,2170636,Bandhan Guest House,India
Kolkata,West Bengal,1520705,OYO 1764 Hotel Maruti Lodging,India
Kolkata,West Bengal,2290573,Rossa Hospitality CL-164,India
Kolkata,West Bengal,1469234,Hotel Swagath,India
Kolkata,West Bengal,2075396,Diamond Guest House,India
Kolkata,West Bengal,496769,Hotel Saad,India
Kolkata,West Bengal,1467601,Royal Guest House & Service Apartment,India
Bangalore,Karnataka,1157617,Sterling Living Space - Residency Road,India
Bangalore,Karnataka,2861626,The Vintage Inn,India
Bangalore,Karnataka,1534862,Treebo Silverstar,India
Bangalore,Karnataka,1298780,Tristar Service Apartments,India
Bangalore,Karnataka,2804050,OYO 9528 Hotel Midas Casita,India
Bangalore,Karnataka,2684661,OYO 8908 Pride Homes,India
Bangalore,Karnataka,2881328,Green Valley,India
Bangalore,Karnataka,2011621,LOGIN Serviced Apartments,India
Bangalore,Karnataka,2107256,Oom Rooms (POLO INN),India
Bangalore,Karnataka,2275807,OYO 8480 A2B Electronic City,India
Bangalore,Karnataka,2688263,Grand Empark,India
Bangalore,Karnataka,1286307,Lilac,India
Bangalore,Karnataka,3107191,Horizon Deluxe lodge,India
Bangalore,Karnataka,590444,Hotel Rest Inn,India
Bangalore,Karnataka,1949411,FabHotel Oakwoods Serai,India
Cochin,Kerala,788959,St. Antonys Lodge,India
Cochin,Kerala,1539737,Green House Homestay,India
Cochin,Kerala,678929,Fortbeach Service Apartments,India
Cochin,Kerala,1248571,Hotel Markz Inn,India
Cochin,Kerala,1820296,Namasthe Fort Kochi,India
Cochin,Kerala,1999729,OYO 5202 Hotel Pearl Malabar,India
Cochin,Kerala,2334186,Vaishnavam Apartments,India
Cochin,Kerala,379284,NM Royale County,India
Cochin,Kerala,293493,Tea Bungalow,India
Cochin,Kerala,380459,Hotel Excellency,India
Cochin,Kerala,649601,Aroma Home Stay,India
Cochin,Kerala,2583627,seashore residency,India
Cochin,Kerala,2073597,Sophiya Suites,India
Cochin,Kerala,734484,Prems Homestay,India
Cochin,Kerala,2479874,Jinan residency,India
New Delhi,Delhi NCR,2297913,Hotel Unique International,India
New Delhi,Delhi NCR,3095050,Hotel nathu palace,India
New Delhi,Delhi NCR,1838095,The Retreat Resort,India
New Delhi,Delhi NCR,1864033,Paradiso,India
New Delhi,Delhi NCR,1246021,Green Villa Bed & Breakfast,India
New Delhi,Delhi NCR,261460,Piccadily Hotel New Delhi,India
New Delhi,Delhi NCR,826449,Hotel Cottage Yes Please@Paharganj,India
New Delhi,Delhi NCR,2995438,Hotel Classic Park,India
New Delhi,Delhi NCR,1662992,OYO 2357 Home Stay The Excellency,India
New Delhi,Delhi NCR,2755563,Appt. 171,India
New Delhi,Delhi NCR,1590333,WudStay Padam Singh Road,India
New Delhi,Delhi NCR,590470,The Roseate,India
New Delhi,Delhi NCR,1832653,The Lazy Patio Homestay,India
New Delhi,Delhi NCR,2032640,Homestay Chateau 39,India
New Delhi,Delhi NCR,2654567,"Apartment for two, by GuestHouser",India
Gurgaon,Haryana,1080706,Perch Arbor Suites,India
Gurgaon,Haryana,1642045,FabHotel First Star HUDA Metro,India
Gurgaon,Haryana,2420287,Frienz Inn,India
Gurgaon,Haryana,1903636,OYO Flagship 533 Near Guru Dronacharya,India
Gurgaon,Haryana,1739026,Treebo Zion Residency Inn,India
Gurgaon,Haryana,2334131,Golden Tulip Suites Gurgaon,India
Gurgaon,Haryana,376179,Tree Top Greens,India
Gurgaon,Haryana,2396506,OYO 7572 near Medanta,India
Gurgaon,Haryana,1243259,OYO 338 New Paradise,India
Gurgaon,Haryana,2671518,Ahuja Residencey Vista Signature,India
Gurgaon,Haryana,1906889,FabHotel Signature Cyber Park,India
Gurgaon,Haryana,321163,"RnB Select The Clover, Gurgaon",India
Gurgaon,Haryana,1278378,Green Earth,India
Gurgaon,Haryana,1703450,White Castle,India
Gurgaon,Haryana,339929,Soni Villa,India
Jaipur,Rajasthan,424961,"Tree of Life Resort & Spa, Jaipur",India
Jaipur,Rajasthan,302216,Hotel Savoy,India
Jaipur,Rajasthan,2116995,Dera Mandawa,India
Jaipur,Rajasthan,788868,Rajasthan Palace Hotel,India
Jaipur,Rajasthan,2933540,CrashPad Jaipur,India
Jaipur,Rajasthan,2133649,Sureli Haveli,India
Jaipur,Rajasthan,1791239,Season 4 hotel,India
Jaipur,Rajasthan,2956981,Hotel manbhar,India
Jaipur,Rajasthan,3021118,Bollywood Guest House,India
Jaipur,Rajasthan,2209977,Galaxy Inn,India
Jaipur,Rajasthan,1918286,Hotel RDB Palace,India
Jaipur,Rajasthan,378550,Kanchan Kesari Village,India
Jaipur,Rajasthan,1829278,OYO 3949 Hotel Grande Residency,India
Jaipur,Rajasthan,251161,Vesta Maurya Palace,India
Jaipur,Rajasthan,697100,Rawla Mrignayani Palace,India
Chennai,Tamil Nadu,1551669,Green Tree Service Apartment,India
Chennai,Tamil Nadu,2963287,Broad Lands,India
Chennai,Tamil Nadu,1151152,Springhaven,India
Chennai,Tamil Nadu,1178525,"Lloyds Guest House, Krishna Street, T. Nagar",India
Chennai,Tamil Nadu,1591732,Zaith Residency Near US Consulate & Apollo hospitals,India
Chennai,Tamil Nadu,2336392,OYO 8645 Syeds Inn,India
Chennai,Tamil Nadu,1702270,Azeez Avenue Hotel,India
